#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               850              1.44           25.0148          0.941431
               851              1.44           24.9871          0.940732
               852              0.64           24.9585          0.940062
               853              0.16           24.9294          0.939409
               854              0.64            24.901           0.93874
               855              1.44           24.8735          0.938043
               856              2.56           24.8475          0.937309
               857                 4           24.8232          0.936531
               858                 4           24.7989          0.935754
               859              7.84           24.7791          0.934873
               860              7.84           24.7594          0.933993
               861             10.24           24.7426          0.933061
               862             10.24           24.7258           0.93213
               863              5.76           24.7038          0.931309
               864              2.56           24.6781          0.930583
               865                 4           24.6542          0.929815
               866              5.76           24.6324          0.928997
               867             10.24           24.6158          0.928074
               868             10.24           24.5993          0.927152
               869              2.56           24.5739          0.926432
               870                 4           24.5503          0.925669
               871              0.16           24.5223           0.92503
               872                 0           24.4941          0.924396
               873              0.16           24.4663          0.923758
               874                 0           24.4383          0.923125
               875              0.16           24.4105          0.922487
               876                 0           24.3826          0.921854
               877              0.16            24.355          0.921217
               878              0.16           24.3275           0.92058
               879              1.44           24.3014          0.919901
               880              0.64           24.2745          0.919248
               881              0.64           24.2477          0.918596
               882              1.44           24.2219          0.917918
               883              2.56           24.1973          0.917207
               884              2.56           24.1729          0.916496
               885              5.76            24.152          0.915696
               886             10.24           24.1363          0.914797
               887             12.96           24.1237          0.913853
               888             12.96           24.1112           0.91291
               889              7.84           24.0929          0.912067
               890              7.84           24.0746          0.911225
               891             10.24           24.0591          0.910334
               892                16             24.05          0.909358
               893                16            24.041          0.908385
               894                16            24.032          0.907413
               895             23.04           24.0309            0.9064
               896             19.36           24.0257          0.905403
               897             23.04           24.0246          0.904395
               898             23.04           24.0235          0.903388
               899             19.36           24.0183          0.902398
               900             19.36           24.0132           0.90141
               901             19.36            24.008          0.900425
               902             23.04           24.0069          0.899427
               903             27.04           24.0103          0.898437
               904             19.36           24.0051          0.897458
               905                16           23.9963           0.89651
               906             19.36           23.9912          0.895535
               907             27.04           23.9945          0.894554
               908             27.04           23.9979          0.893575
               909             23.04           23.9968          0.892593
               910             27.04           24.0002          0.891618
               911             27.04           24.0035          0.890646
               912             23.04           24.0025           0.88967
               913             27.04           24.0058          0.888702
               914             31.36           24.0138          0.887766
               915             31.36           24.0219          0.886832
               916             23.04           24.0208          0.885864
               917             23.04           24.0197          0.884899
               918             23.04           24.0186          0.883936
               919             23.04           24.0176          0.882974
               920             31.36           24.0256          0.882051
               921                36           24.0386          0.881189
               922             27.04           24.0418          0.880239
               923             27.04           24.0451          0.879291
               924             31.36            24.053          0.878375
               925             27.04           24.0562          0.877432
               926             27.04           24.0594           0.87649
               927             19.36           24.0544          0.875559
               928             27.04           24.0576          0.874622
               929             23.04           24.0565          0.873681
               930             27.04           24.0597          0.872747
               931             27.04           24.0629          0.871816
               932                36           24.0757          0.870975
               933                36           24.0885          0.870135
               934                36           24.1012          0.869297
               935                36            24.114           0.86846
               936                36           24.1267          0.867625
               937             40.96           24.1446          0.866885
               938             40.96           24.1626          0.866146
               939             40.96           24.1804          0.865408
               940                36            24.193          0.864579
               941                36           24.2056          0.863751
               942                36           24.2181          0.862925
               943             40.96           24.2358          0.862193
               944                36           24.2483          0.861369
               945             23.04            24.247          0.860459
               946             27.04             24.25          0.859554
               947             27.04           24.2529          0.858652
               948             31.36           24.2604          0.857779
               949             31.36           24.2679          0.856908
               950             31.36           24.2754          0.856038
               951             31.36           24.2828           0.85517
               952             31.36           24.2903          0.854304
               953             31.36           24.2977           0.85344
               954             46.24           24.3207          0.852855
               955             57.76           24.3557          0.852681
               956             46.24           24.3786          0.852096
               957             40.96           24.3959          0.851382
               958                36            24.408          0.850579
               959                36           24.4201          0.849778
               960             40.96           24.4373          0.849068
               961             40.96           24.4545          0.848358
               962             31.36           24.4617          0.847507
               963             27.04           24.4644          0.846631
               964             19.36           24.4591          0.845769
               965             19.36           24.4538          0.844909
               966             23.04           24.4523          0.844036
               967             19.36           24.4471          0.843179
               968             19.36           24.4418          0.842325
               969                16           24.4331          0.841501
               970                16           24.4244          0.840678
               971                16           24.4157          0.839857
               972             23.04           24.4143          0.838994
               973             19.36           24.4091          0.838148
               974             23.04           24.4077          0.837289
               975             23.04           24.4063          0.836431
               976             27.04            24.409          0.835578
               977             27.04           24.4117          0.834727
               978             31.36           24.4188          0.833904
               979             23.04           24.4174          0.833054
               980             19.36           24.4122          0.832219
               981             19.36           24.4071          0.831387
               982             27.04           24.4098          0.830545
               983             31.36           24.4168           0.82973
               984             31.36           24.4239          0.828917
               985             31.36           24.4309          0.828105
               986             46.24           24.4531          0.827561
               987             40.96           24.4698          0.826891
               988             46.24           24.4918          0.826348
               989             23.04           24.4904          0.825513
               990             23.04           24.4889          0.824681
               991                16           24.4803          0.823893
               992             10.24            24.466          0.823188
               993             10.24           24.4516          0.822483
               994             12.96           24.4401          0.821737
               995             19.36            24.435          0.820927
               996                16           24.4265          0.820147
               997             12.96            24.415          0.819405
               998             12.96           24.4035          0.818664
               999             12.96           24.3921          0.817925
              1000             19.36            24.387          0.817122
